song_id,title,artist,year,tempo,duration,key,mode,loudness
SOSQIQU12A8C143A53,Ammonite,Zeromancer,2009,90.027,362.31791,2,1,-6.762
SOVGKBD12AAF3B4FFB,If I Ruled The World,Regina Belle,2004,67.745,274.80771,0,1,-10.72
SOWQROJ12A8AE47400,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),Green Day,2005,101.08,340.79302,7,1,-5.66
SOZBOLJ12AB018B0EC,Volcán,KALIMBA,2009,80.484,352.67873,0,1,-6.282
SOHFVFR12AB0186969,Very Well,Wailing Souls,1979,124.788,214.38649,0,1,-10.275
SOXDEEZ12A6D4FBB9A,Village Attack/ The Arrest,Kitaro,1993,143.291,81.50159,8,0,-14.891
SOABLAF12AB018E1D9,Lesson Learned,Alice In Chains,2009,107.845,256.522,10,0,-3.91
SOWOHNT12A6D4F60EA,(I Heard That) Lonesome Whistle,Bobby Darin,1995,90.18,163.52608,5,1,-13.876
SOVLDWE12A8AE47F3E,Here Comes The Hotstepper,Ini Kamoze,1995,100.342,248.92036,9,0,-9.586
SOQYKJX12A8AE4968F,What You Deserve (Album Version),Ill Nino,2006,104.984,180.50567,8,1,-4.44
SOTMYBJ12A58A7A667,The Sweetest Curse,Baroness,2009,176.066,270.52363,10,0,-7.803
SOTVHQT12AB0181279,We're Back,DMX / Eve / Jadakiss,2003,185.094,265.22077,10,0,-2.542
SOZVBBA12A6D4FD1A8,Un Tipo Como Yo,Willie Rosario,1999,197.458,281.41669,7,1,-5.799
SOJDXID12A8C140A22,The Thrill Is Gone,Jude Taylor & His Burning Flames,1994,102.731,260.46649,10,0,-11.937
SOCLAYI12A6310F138,Slave To The Wage,Placebo,2000,142.116,246.96118,8,1,-6.033
SOGAUIQ12A6D4F8262,Hit The Lights,Metallica,1982,167.486,252.3424,1,1,-3.028
SOVBTZQ12AB0184DC0,Closing Scene,The Radio Dept.,2007,88.02,256.02567,9,0,-5.648
SOFMOWZ12AB017F3B7,Get It For Free,Mötley Crüe,1999,127.745,254.01424,7,1,-7.199
SOKJKUH12A8AE46FAA,Feelings,Shy FX & T Power,2005,88.973,380.44689,4,0,-3.584
SOQVGKZ12A6D4F8244,If You Love Me,Becky Baeling,2003,132.892,247.66649,7,1,-5.963
SOMLPQI12A8C13EE3F,Still There For Me,Keb' Mo',2006,89.966,190.56281,2,1,-10.548
SOPILLC12A81C1FA01,Crying Time,Commander Cody And His Lost Planet Airmen,1974,104.823,188.70812,4,1,-16.357
SOHNDZB12A8C13EDB8,Shooting Stars,Cauterize,2003,97.148,240.43057,1,1,-4.714
SOFJWKK12AB01826CD,The Cookie Bakers of the Night,Laurie Berkner,2001,144.71,233.45587,5,1,-16.263
SOTETIO12A8151CA26,Citizen Of The Planet,Simon & Garfunkel,2004,151.5,194.35057,7,1,-13.047
SOVKUOE12A58A8066E,Something For The Pain,Robben Ford,2002,111.903,298.37016,9,0,-6.311
SOUJNFK12AB0186B86,This Is NOT a Crass Song,Anti-Flag,1999,141.334,359.6273,6,1,-10.609
SOSVTQX12A8C136D74,Imagination,Hysterie,2005,130.032,389.642,0,1,-10.976
SOEDCOB12A8C142CBA,Flashflood,Aesop Rock,2001,167.909,234.52689,4,1,-6.022
SOJWZGJ12A670203B7,Old Times Sake,Shelby Lynne,2005,121.773,290.97751,7,1,-15.546
SOJBWGF12A8159E883,Eleanor Put Your Boots On,Franz Ferdinand,2005,143.679,195.13424,7,1,-7.329
SOKXZEJ12AC3DF5E1E,Ass Attack (Four Tet Remix),Hot Chip,2004,126.14,181.02812,1,1,-6.446
SOWSLOF12AB017FE36,Canta Brasil,Gal Costa,1981,137.941,193.35791,9,0,-10.844
SOTTJUN12A8C132C22,Sally In the Garden,Kathy Mattea,2008,146.894,44.64281,1,0,-16.504
SOQFWIS12A58A7BD61,Falling Bombs,BigElf,2003,64.006,298.13506,0,1,-4.683
SOYMPFK12A8C141D1A,My Life Would Suck Without You,Kelly Clarkson,2009,135.914,230.63465,9,1,-5.953
SOZTDIN12AB018AAD1,Bed Crumbs,Fudge Tunnel,1991,120.703,124.94322,11,1,-7.31
SOIEJUL12AB0181C12,No More Blues (Chega de Saudade),Eliane Elias,1992,95.111,326.42567,5,1,-24.83
SONNDRB12A8AE46705,Wave,Dave Eggar,2002,100.893,225.04444,1,1,-23.15
SOVOYJL12A8C142B2A,What'd I Say,Donnie Brooks,2001,113.082,174.34077,0,1,-10.362
SOUDSJF12A8C13C36D,Ja (Hanno's Poppersmonstermix),2raumwohnung,2007,125.995,357.85098,7,1,-8.525
SONFOLB12AB01841B9,Whatever's Cool With Me (LP Version),Dinosaur Jr.,1991,152.461,271.12444,0,1,-6.051
SOSBJHW12A6D4FAAB2,Creeper Kamikaze,The Exies,2003,113.326,201.87383,10,0,-4.998
SOHZNER12AAFF43D08,Error,Babylon Disco,2007,89.927,208.90077,0,1,-10.196
SODTDRC12A81C22C7C,Seuraavassa elämässä,Kaija Koo,1995,121.981,227.36934,2,1,-8.521
SOJUZCX12AB0181D3E,Fausse monnaie,Gus Viseur,2000,90.177,180.00934,2,0,-13.512
SOHOXXV12A6701BEBF,The Majesty Of Rock,Spinal Tap,1992,129.318,235.41506,4,1,-5.492
SONPVKR12A58A7BA4A,Strange Thing,Buzzcocks,1980,176.153,219.19302,4,1,-7.736
SOBPHTZ12A8C134095,Journey To Love,Stanley Clarke,1975,84.064,282.69669,2,1,-12.714
SOAGCNO12AB0187A1A,Revelations,Jesse Malin and The St. Marks Social,2007,126.105,243.722,9,1,-4.852
SOYSRRY12A6310E1C1,It's Not Me,3 Doors Down,2003,86.82,230.42567,4,0,-5.981
SOFPGXP12A58A78AAB,Ma Rainey's Black Bottom,Ma Rainey,1927,99.076,188.94322,4,1,-17.714
SOEIIYR12AB01825B8,I Want It,Zombie Girl,2006,129.984,260.54485,1,1,-5.202
SODPNJR12A6D4FA52D,Segredo,João Gilberto,2000,127.782,197.19791,4,1,-29.75
SOBOAQC12A8C13E3E9,Murder One,Bone Thugs-N-Harmony,2000,101.167,255.73832,9,1,-5.724
SOGDQZK12A8C13F37C,No Quieras Marcharte,Los Chichos,1984,150.955,191.68608,0,1,-10.764
SOHCCIA12AC907577F,Ad Te Clamamus Exsvles Mortva Liberi,Enthroned,2010,90.66,89.15546,2,1,-20.359
SOVLGJY12A8C13FBED,Deep Sea Creature,Mastodon,2001,173.205,280.21506,5,1,-3.306
SOZSPTD12A8C143BFD,Theresa,Portable,2003,116.005,362.60526,10,0,-18.152
SOCZQSZ12A8AE4604D,Old Broom,Wailing Souls,1981,146.445,204.85179,7,1,-9.99
SOSYMSX12A6310DFE2,Subterranean Homesick Alien,Radiohead,1997,150.848,267.20608,0,1,-9.148
SOCSEYN12A6D4F8178,Tell Me Why,Dave Hollister,2006,118.052,305.34485,6,1,-7.232
SOVQWEN12A8C141BD9,Damien,DMX,1998,106.769,222.09261,10,1,-7.974
SOMFSJZ12A8C13358D,The President's Speech,James Horner,1998,76.499,269.7922,2,0,-36.835
SOVCECZ12A6D4FA35E,Trong Com,Kitaro,1993,35.931,43.51955,10,1,-23.874
SOVNZNG12A6D4F763D,Doble Bombo,Las Ketchup,2006,167.954,171.80689,0,1,-4.134
SOJMDES12A6D4FD717,A Legend In My Time,Don Gibson,1987,80.738,152.58077,2,1,-14.28
SOWJNKL12A81C21F17,Still In Love,Nick Cave & The Bad Seeds,2003,116.621,283.74159,0,1,-11.766
SOZUOAK12AB018AA82,Closed Eyes,Bury Your Dead,2009,123.635,290.63791,4,1,-6.664
SOZSKUB12AC4686766,Le gardien de musée,Les Blaireaux,2007,140.173,297.76934,0,1,-9.911
SONTEWC12AB0186E51,Sencillamente,Bersuit Vergarabat,2005,135.982,307.35628,6,0,-7.769
SOSIVYG12A6D4F93A9,Poppin' Them Thangs,G-Unit,2003,88.043,242.52036,11,1,-1.622
SOCTJIL12A67ADAF3F,Bury Your Head,Saosin,2005,85.029,212.29669,6,0,-3.753
SOQBETA12CF5702399,Between Eunice & Opelousas,Steve Riley & The Mamou Playboys,1995,225.669,182.22975,0,1,-3.959
SOHNBNW12A6D4F7323,Monarchy Now,Falco,1992,94.777,252.96934,11,0,-8.726
SOYVONC12AB0187167,Shadow,Warren Barfield,2006,117.985,207.51628,11,1,-6.748
SOUYTJK12A6701CD3D,Big Business,Dilated Peoples,2004,165.546,149.91628,11,1,-8.225
SOJDJRK12AB018565D,I'm Not Done,Fever Ray,2009,64.811,280.24118,0,1,-9.074
SOOCWAO12AB01852C1,Bo Diddley,The Animals_ Sonny Boy Williamson,1973,81.111,463.49016,10,1,-9.492
SONROBV12AB0188BC7,Ignis,Floor,2009,144.803,144.92689,4,1,-9.105
SOOOBCE12A8C134019,What Would You Do,Walter Jackson,2006,78.453,156.682,5,1,-12.839
SOIGIUZ12A8C1337B1,Post-Toxic Finger Disorder,Tim Exile,2006,141.836,80.3522,0,1,-4.379
SOROLCY12AB0182652,Intro,Bizzy Bone Presents,2004,81.901,50.9122,4,0,-7.837
SOSJVGP12AB0185B95,Church Hangover,George Lopez,2006,101.455,270.68036,9,0,-16.724
SOESNFW12A6D4F995F,The Ride (Album),Cinder,2006,157.909,218.61832,6,1,-5.025
SOMJNMD12AB0187F93,No Survivors,Speedball,1998,159.702,212.21832,5,0,-9.191
SOHHGUG12A6D4F4E77,I Got Stripes (Live),Johnny Cash,2006,118.041,112.95302,4,1,-7.087
SOZNBMX12AB0182AD1,Her Golden Robe In Silence Veiled,Autumnblaze,1999,119.428,286.24934,9,0,-9.033
SOIRIWN12AB0183AE7,Same Old Song,Kris Kristofferson,1974,74.809,194.37669,2,1,-11.663
SORFAAB12A6D4F7EAC,Rockin' Every Night (Live),Gary Moore,2005,100.081,198.79138,7,1,-11.105
SOSJQKV12A8AE46270,Walk Away,Christina Aguilera,2002,152.214,347.84608,4,0,-6.774
SOIUCMV12AB017DEDB,Mais La Vie,Maurane / Lara Fabian,2003,107.087,198.86975,0,0,-13.637
SODGUVC12A8C142EBA,Doggin' Around,Rita Chiarelli,2004,90.282,237.7922,5,1,-9.517
SOHEYVW12A8C131DAF,Forever Consumed Oblivion,Goatwhore,2006,110.994,225.64526,10,0,-4.442
SOFOOEV12A8AE44CA3,El Arte De Amar,Gabinete Caligari,1989,109.051,304.32608,7,1,-12.436
SOBHIVO12AB0182476,Pinini Reggae,SUMO,1989,101.742,215.11791,11,1,-5.945
SOYALFX12A8C143637,Honey I Sugar Pie,Tanto Metro & Devonte,2003,195.976,207.33342,1,1,-8.41
SOCMHBT12A8C13D634,Phylyps Trak II/II,Basic Channel,1994,127.923,793.62567,11,1,-12.593
SOLHVZC12A8C14307F,Stand By Your Man,Tammy Wynette,1968,105.202,159.60771,9,1,-13.592
SOHBOWM12AB018446A,Acension Final Chord Rising,Terry Riley,2002,128.135,142.41914,2,1,-37.065
SOIWZZD12A8C14505C,Upon The Shores [Explicit],Trivium,2008,100.604,321.17506,4,0,-3.973
SODWSGW12A58A7D4B8,Why Do All Girls Think They're Fat (Album),Reel Big Fish,2007,159.723,153.67791,2,1,-4.188
SOZSSJQ12AB01852D1,Hero In A Dream,Ensiferum,1999,200.061,218.61832,9,0,-2.599
SOKQYBC12AB0183C87,Ice Cream Man,Martin Sexton,2001,133.391,352.88771,2,1,-8.733
SOPOTLV12AB017C1F7,Mumbo Jumbo (jazz),Chris Standring,2006,97.959,257.59302,9,0,-9.449
SOGVRQG12A58A7E69B,Epilog,Neviss,2003,160.409,53.39383,1,1,-31.412
SOPNFTX12A67020455,Get On Top (Album Version),Red Hot Chili Peppers,1999,76.986,198.05995,4,0,-1.479
SOFLCWE12AC468C2B2,Moon Going Down,Charley Patton,1930,107.877,196.62322,10,1,-15.164
SOEJFMF12A670209F0,Raising Children,The Race,2006,118.043,225.17506,11,0,-5.298
SOBRVRZ12A8C132DE5,First Blood,Jerry Goldsmith,1985,77.306,281.28608,1,1,-18.719
SOFLDUO12A8C137BC0,Daughter Of Zion,Winston Reedy,1997,153.738,235.78077,6,0,-8.754
SOUUCMM12A8C1362C3,Come To Find Out,John Hammond,2005,90.666,247.32689,6,0,-8.405
SOZKGKZ12AB017E527,French Touch,Richard Galliano,1999,79.53,201.09016,4,0,-16.937
SONRARH12A8C139DCC,56 Days,Pride Tiger,2007,114.061,229.22404,8,0,-2.397
SORYSJU12A8C144CFA,Victim Of Circumstance,Ten Years After,1989,128.598,248.78975,5,1,-11.814
SOFUBUF12AC3DF98FF,Bubblegum,Helen Love,1997,156.074,145.78893,11,1,-8.871
SOATHUP12A8C131DC3,The Flame,Chimaira,2007,150.11,323.18649,7,1,-4.238
SOCSZYG12AB01871C2,My Greatest Desire,Faye Adams,1961,110.323,144.1171,3,1,-11.508
SODMROC12A8C1443E7,I Will Always Love You,Deborah Allen,2005,67.904,189.57016,6,1,-11.156
SOBHGWG12A6D4F50D2,He Put The Hurt On Me,Tina Britt,2006,118.835,177.94567,3,1,-7.162
SOPOFBK12AF729EEBE,Answer In The Question,MxPx,2000,130.716,129.88036,7,1,-3.487
SOKWIDU12CF5F87DA3,Slip Out The Back (Album Version),Fort Minor (Featuring Mr. Hahn),2005,90.009,236.66893,5,1,-6.475
SOIKOBP12AB01897DA,Ye That Tempteth_ Ye That Bequeth,Enslavement Of Beauty,2001,120.052,239.90812,4,0,-4.732
SOGIZJH12AB01822B5,Banana Man,C.J. Chenier,1992,89.67,189.33506,5,1,-12.469
SOQLXXN12AB01800CD,Chocolate,Snow Patrol,2003,117.966,181.57669,7,1,-6.473
SOUHRQN12A58A7C12A,Welcome 2 Detroit,Trick Trick / Eminem,2005,91.101,285.49179,1,0,-4.853
SOGRKKB12A8C14595A,HISTORY,Michael Jackson,1995,128.702,249.99138,11,1,-2.617
SOIZEZF12A8C13F7E9,A Costa De Galicia,Carlos Nuñez,2002,113.156,237.87057,0,1,-8.691
SOKXTEN12A8C13B438,Enero en la playa (Edit),Facto Delafe y las flores azules,2005,95.036,158.45832,2,1,-9.65
SOGKVQY12AAF3B28D7,Travel Song (Reprise),Dora The Explorer,2008,123.965,68.98893,1,1,-6.917
SOICEAK12A6D4F4819,Midnight In Memphis,J.J. Cale,1997,111.492,263.94077,0,1,-14.293
SOHKEPR12AB018C9C9,Don't Leave,Everyday Sunday,2002,103.009,269.73995,7,1,-7.462
SOPJBSM12AB0182B14,O Hiroteros Ehthros Mou,Peggy Zina,2009,96.024,200.38485,3,1,-6.654
SONCPQC12A58A7D3A7,Spark,Souls Of Mischief,2002,96.287,220.96934,4,0,-5.911
SOTUGCE12AB0181409,Destroy Babylon,Bad Brains,1983,86.536,85.26322,9,0,-9.614
SOAECHX12A6D4FC3D9,Yippiyo-Ay,The Presets,2008,120.119,271.85587,4,1,-4.002
SOTQGQR12CF5CFD61E,Talk About Us,Jennifer Lopez,1999,80.979,275.69587,6,1,-6.518
SOYHTLZ12A8C1399F7,Sosa (Explicit),A.Z.,1998,180.296,125.41342,4,0,-8.005
SOFKTVC12A81C20A23,Señora (bonus track),Francisco Céspedes,1998,110.666,204.53832,10,1,-9.84
SOUKEVR12CF4FFF27D,FRIENDS IN FALL RIVER  (LP Version),Silverstein,2006,200.375,181.81179,9,1,-5.993
SOOLVIB12A8C1408E2,Brother,Alice In Chains,1992,92.012,267.36281,1,1,-6.478
SOWXKLQ12A8C13C221,Exaltation,Matisyahu,2004,181.549,417.67138,5,1,-7.865
SOUKQWD12AB017F89D,Punchdrunk,Béla Fleck,1982,140.659,158.98077,2,1,-9.89
SOZNDLW12A6D4FB4C5,I Love You More Than You'll Ever Know (LP Version),Donny Hathaway,1990,72.937,322.87302,5,0,-16.336
SOYUMRC12A8AE452DE,El Mes Alt,Sapo,2003,141.45,219.74159,4,0,-5.155
SODWZGN12A8C142A38,Two Tickets To Paradise,Eddie Money,1977,86.902,189.30893,2,1,-7.54
SOYHZWP12A58A7C176,Shake Some Action,Cracker,1995,136.459,263.8624,4,1,-5.498
SOUAFSX12AB017B642,Smooth Operator,Sade,1983,119.903,298.89261,0,1,-6.375
SOIDERN12A58A795CC,Red Orange Yellow,Photo Atlas,2007,168.248,189.75302,9,1,-5.991
SOSMURO12A8C13BBFE,Sarah Yellin',3 Doors Down,2002,128.714,208.97914,7,1,-5.371
SOFXCLQ12A6D4FA0DC,Bullet Frenzy,Elliot Goldenthal,2003,148.505,617.82159,2,1,-13.179
SOBXGKH12AB017DDB6,Before The Æons Came,Behemoth,2004,85.112,178.33751,1,1,-4.059
SOUXAAJ12AB0189695,Machine Gun Majesty [Live] (Album Version),Soilwork,2000,93.235,323.21261,7,1,-3.049
SOSTONA12A81C22B18,Alimony,Shaggy,1994,89.998,232.30649,6,1,-7.751
SOITFPA12A670201C6,Killing,The Rapture,2003,120.006,218.22649,10,0,-7.693
SOWJCAE12AC46887E7,On The Brink,Dinosaur Jr,1994,145.228,194.40281,7,0,-6.942
SOGWNKK12A6701D95A,Half The Fun,Snow Patrol,2004,142.01,174.602,11,1,-4.022
SOZFCZN12AB017E894,Damit Du Dich in mich verliebst,Lara,2009,81.986,192.46975,2,1,-6.533
SORCPSR12A8C13E228,Drive By Music,Outerspace,2006,181.889,200.9073,10,0,-4.982
SOYAJDV12AB01828DA,Ruby D.,Les Sexareenos,2001,182.57,98.89914,4,1,-7.268
SORUWYJ12AB0181EBF,Empty Arms,Stevie Ray Vaughan And Double Trouble,1996,98.623,184.2673,6,1,-10.72
SODHSPZ12AB0185645,Hey Joe,The Creation,1967,85.453,250.27873,9,1,-10.612
SOAUAOA12AB018776D,Fall Away Into Darkness,The Balustrade Ensemble,2007,116.423,285.3873,2,1,-17.057
SOETFQZ12A8C13C7DA,Neon Rainbow,The Box Tops,1967,117.381,177.3971,0,1,-10.393
SOVUDJB12A6D4F68C4,Blues,Terry Callier,2001,109.018,180.50567,7,1,-8.154
SOQYHCL12A8C13E707,Risen From Within,Astarte,2000,161.782,173.81832,4,0,-6.241
SORUPLP12A8C14177E,Humppa,Elakelaiset,1996,166.906,182.83057,2,1,-11.931
SOPAZAM12A6D4F6F05,You Are God (Broken Album Version),Darwin Hobbs,2003,41.21,352.86159,8,1,-9.055
SOFPQSC12A58A7B165,Crimson And Clover,Tommy James & The Shondells,1969,167.841,324.70159,11,1,-11.359
SOKNAQC12A58A7EE5C,Outro Duction,Marcus Miller,2005,78.382,52.00934,9,1,-13.227
SORZPFY12A8C137448,San Xuan,Hevia,2003,125.02,261.32853,0,1,-5.764
SOFEAJC12A58A7F3AA,A Hard Road,John And The Bluesbreakers Mayall,1967,94.304,304.8224,7,1,-6.356
SOBAMRQ12A8C141DF3,Faithful and True (Collectors Version),Z.Z. Hill,1971,73.545,333.322,10,1,-8.301
SOADDVU12A8AE47512,Le Zoo De Vincennes,Benabar,2003,88.018,238.44526,4,0,-11.258
SOIUODF12A6D4F9C3E,Pass Through My Will,John Michael Talbot,1989,96.709,113.78893,5,1,-21.506
SOQIDEF12A8C139B23,Don't Go Knockin' On My Door,Britney Spears,2000,111.004,223.52934,10,0,-5.304
SOVBYLF12AB017EBAC,Sacrifice for the Slaughtergod,Skeletonwitch,2007,201.333,173.37424,9,1,-5.516
SOVQWTQ12A8C13D988,Lunes Por La Madrugada,Los Abuelos De La Nada,1984,139.685,194.01098,2,1,-14.409
SOGINAY12A8C138666,Full Of Voices,Maximilian Hecker,2005,129.488,205.7922,8,1,-8.059
SOHWVJJ12AB0185F6D,Fool For Your Loving,Whitesnake,1980,125.783,250.3571,7,1,-7.356
SOHXASU12A6D4F6B1C,If I Run,Semisonic,1993,186.012,258.92526,4,1,-5.814
SOKBCLG12A8C13DAA5,Guardian Angel,Novaspace,2002,185.97,231.54893,2,1,-7.299
SOSIVPO12AB017D5E9,Hel Vete,Finntroll,2004,149.948,255.00689,4,0,-5.563
SOEEEIL12A8C138EEE,Escuchame,Carlos Ponce,2003,196.137,195.5522,0,1,-6.675
SOROYFK12AB018C915,Sending A Message,Colin James,2003,149.317,233.7171,1,0,-7.382
SODTCPC12A6D4F812A,Auf Der Mundharmonika,Marlene Dietrich,1992,42.654,159.34649,7,1,-16.163
SOFWXNQ12AC3DF5F8B,Judge Boushay Blues,Furry Lewis,1972,104.469,221.962,2,1,-28.946
SOHTWEG12AB018D11C,Sabotage,Cancer Bats,2010,86.01,180.71465,6,0,-4.834
SOKQFJK12A6D4FA1FD,The Epi-Pen,Alexandre Desplat,2006,39.451,239.38567,2,1,-15.668
SOBZHRL12A6D4F6A70,Away In A Manger,Lara & Reyes,2000,111.727,92.70812,7,1,-14.919
SONCQTI12A8AE477B2,Mas P**' (America'S Mexican),George Lopez,2007,120.492,238.99383,6,1,-8.874
SOWIZXE12AB0184B34,Loba,Shakira,2009,128.217,222.37995,7,1,-5.16
SOMYKRP12AB018E011,Nordcore,Pyranja,2004,178.574,225.33179,10,0,-4.166
SORGJUM12A8C142CFB,Big Train,Conway Twitty,2009,64.141,140.7473,7,1,-19.602
SOQQABM12AF729A392,Rock the Spot,Blackalicious,1999,100.694,260.33587,1,1,-5.869
SOPSDCQ12A8C135CB6,You Say Keep It Gangsta,Wyclef Jean featuring Butch Cassidy and Sharissa,2002,183.58,238.47138,5,1,-3.947
SOZFLXY12A8C13A8E2,Pop A Cap In Yo' Ass,Ben Watt feat. Estelle,2005,125.992,389.19791,9,0,-8.273
SOGGWHE12AF729F431,Swing Swang,Naughty By Nature,2002,93.978,245.65506,10,0,-3.741
SOLXWRL12AB01835AF,Use Me,Far Too Jones,1997,127.267,249.02485,9,1,-4.771
SOHWCYA12AB01806FA,Destination Eschaton (Hardfloor Vocal Mix),Shamen,2002,86.561,443.03628,7,1,-6.519
SOZZIKV12AB017F17B,Living Underground,Atomic Rooster,2005,146.708,220.39465,4,1,-11.696
SOBUIHY12A6D4F5D1B,Careful In Career,Simple Minds,1981,139.402,308.94975,7,1,-14.178
SOEWMAK12A8C13FD07,I'm in Korea,J. B. Lenoir,1954,98.018,190.64118,11,1,-9.302
SOMTXLN12AB018977B,Don't Stop The Music,Rihanna,2007,128.092,283.8722,11,0,-4.465
SOJBVYM12AB018BD69,Disease,Dokken,2008,89.019,210.88608,6,1,-5.152
SOHCZJH12A8C13A73C,Ready To Go,Republica;Jonny Male;Dave Arch,1996,129.888,303.85587,10,1,-5.306
SODXTMM12AF729F8F1,Mama Kin,Guns N' Roses,1986,156.65,237.13914,8,1,-8.591
SOMBEOP12AB018A0F7,Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),Fat Joe,2002,167.878,277.002,10,0,-4.678
SOEVEBR12A8C1392AA,Searching For Home,Skrape,2003,133.912,198.81751,7,0,-9.296
SOOWKSP12AB018043B,The Reason I Go On,Céline Dion,2007,77.977,224.20853,2,0,-9.528
SOHMTXX12A8C1332C1,Cicada,Silverchair,1995,122.243,312.13669,9,1,-7.207
SOFCNRE12AB01864E3,The End Of The Line,Metallica,2008,111.504,472.45016,3,1,-3.258
SOPJVZP12AB018AA11,Empire Falls,Primordial,2007,129.626,458.9971,2,1,-14.04
SOVMPHV12AB01828B1,Right to Work (Live),Chelsea,1991,159.552,145.55383,7,1,-9.727
SOZHTJI12A81C20CF5,Princess Black,Sizzla,1997,168.013,274.15465,1,1,-6.016
SOMXGMJ12AB0183EC5,Bolero Militar,Bersuit Vergarabat,1996,121.91,208.56118,5,1,-7.877
SOKBTBD12A6D4FA3C6,Rice Dream Girl,Casiotone For The Painfully Alone,1999,131.078,108.40771,0,1,-6.695
SOYXFLF12A6D4FBF4E,Misty Mountains,Mando Diao,2007,152.041,144.03873,7,1,-3.942
SOHSPMJ12AB0181C96,Brand New Broken Heart,NewFound Road,2009,223.34,176.56118,7,1,-5.864
SOEFZVQ12A8C138735,Te quiero tanto,Vilma Palma e Vampiros,1993,127.803,210.05016,7,1,-6.107
SOSVWIE12A8C143BD4,the fallen...,Set Your Goals,2009,194.532,204.40771,3,1,-2.192
SOBXEJI12A58A79725,The Lifestyle That Got Away,The High Strung,2009,95.11,153.73016,9,1,-2.679
SOOTDEC12A6701D0FF,Get Your Hustle On,Lost Boyz,1997,93.174,243.53914,9,1,-9.725
SOCAKKR12AB01866C9,Future Prospects,Nic Endo,1998,88.4,388.0224,3,1,-2.928
SOJWGEI12A8C13CA8F,Skinhead on the MBTA (Album Version),Dropkick Murphys,1997,168.21,229.51138,9,1,-3.918
SOINZJI12A8C1337A1,Love Attack,Kim Wilson,2003,119.644,286.51057,9,1,-8.096
SOBTQGV12A8AE496ED,Above Lucium (LP Version),Daath,2006,150.163,248.81587,4,0,-3.961
SOIMSRQ12A6D4F648F,Human Guinea Pig,Suicidal Tendencies,1987,186.159,125.90975,11,0,-9.96
SONYXMF12A8C13EB31,Naked,Jennifer Brown,1998,90.915,239.0722,8,1,-8.246
SOPUMFQ12AB0187B54,Le temps des cerises,Jean Lumière,2002,38.644,183.37914,1,1,-10.621
SOTOHAH12AAF3B51FC,Freeze,Pepper,2008,220.104,204.5122,9,0,-5.286
SONWUYB12AB017FDC5,Dress Me Up,Eric Champion,1996,122.421,327.49669,2,1,-10.42
SOZOOYV12A6D4F445F,Love Thing,Bebe Winans,2002,161.405,278.22975,1,1,-10.486
SOPEKCH12A6D4F66B3,Bean Fields (Live) (2001 Digital Remaster),Penguin Café Orchestra,2001,128.298,270.78485,2,1,-9.057
SOKGTMG12AB0180460,Sambangole / Tres Golpes Na' Mas,Colombiafrica - The Mystic Orchestra,2007,186.121,318.79791,1,1,-7.998
SOBANAT12A6D4F7501,Naked In The Rain (Album Version),Red Hot Chili Peppers,1991,116.282,265.63873,2,1,-10.557
SOZCURA12AF72A17B1,The One I Got,Jonny Lang,2003,136.932,208.32608,2,1,-6.067
SOPFWNZ12A8C13B9C6,Shake,Cam'Ron / JR Writer,2004,115.139,208.92689,9,1,-6.61
SOWKINI12A8C135E39,Triesteitaliana,Novembre,2007,124.078,295.23546,4,1,-6.163
SOYNMIH12AB0181C0A,Tides Of Time,Donna The Buffalo,1999,151.493,281.93914,9,1,-6.199
SOIDTWY12AB018CDB4,So What!,Tesla,2008,88.127,228.98893,7,0,-3.257
SOUOHOA12A6D4FBCE0,Kleina Wixa,ÄI-TIEM,1993,172.02,200.48934,2,1,-10.62
SOCSLWU12A58A7E43A,Down On The Farm (2006 Remastered Edit Version),Little Feat,2006,97.342,228.98893,0,1,-9.978
SODDPYN12A8C132735,Two Track Dub (Dub / Instrumental Reggae Music),Mikey Dread,1982,145.055,373.26322,1,0,-13.192
SOJKDEC12A8C131E8B,Distancia,Alberto Cortez,1989,91.008,252.78649,3,1,-5.896
SOINDRZ12A6701DAF6,Romantic Rights,Death From Above 1979,2004,150.155,195.29098,7,1,-7.163
SOUVVUV12A8AE48414,If Ever,Foo Fighters,2007,150.83,253.67465,2,1,-7.442
SODKRQH12A6D227229,Left To Starve,Eyehategod,1992,97.916,247.01342,2,1,-11.31
SOEYFCZ12AB017D780,Stairs To the Attic,The Antlers,2007,80.023,277.99465,7,1,-8.878
SOOJHOT12A8C137024,Vortex,Elliot Goldenthal,2000,79.35,92.86485,2,1,-23.519
SOZYMNW12AB0186BD9,Guidum,Abraham Laboriel,1995,182.774,423.26159,0,0,-10.494
SOPMZIK12AB017DEFE,Cavasamba Um (Edit),Grupo Batuque,2005,155.526,41.56036,9,0,-17.437
SOEGWUQ12A5891CC6F,Between Me & You Kid (Album Version),Mudhoney,1993,158.517,217.5473,4,1,-7.996
SOLQAPL12AAF3B3010,Una na na,OV7,2001,99.995,239.67302,11,1,-3.593
SOAUGJA12AB01869AF,The Ambush,Open Hand,2004,154.211,136.98567,6,0,-5.654
SOJQTNZ12AB018115B,Play That Beat,X-ecutioners,2001,76.166,286.77179,10,0,-5.716
SOGSPRZ12AB0182944,Marilyn,Juice Leskinen,1994,180.8,158.45832,0,1,-11.567
